FECHA,CATEGORIA,CANTIDAD
2024-07-26,10,2
2024-07-26,10,2
2024-07-26,10,1
2024-07-26,10,2
2024-07-26,10,2
2024-07-26,10,2
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,1,2
2024-07-26,4,1
2024-07-26,4,1
2024-07-26,4,1
2024-07-26,4,1
2024-07-26,4,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,1,6
2024-07-26,2,4
2024-07-26,2,4
2024-07-26,2,4
2024-07-26,10,4
2024-07-26,10,4
2024-07-26,10,2
2024-07-26,10,3
2024-07-26,10,1
2024-07-26,1,2
2024-07-26,7,1
2024-07-26,1,1
2024-07-26,1,4
2024-07-26,10,6
2024-07-26,11,1
2024-07-26,1,2
2024-07-26,9,1
2024-07-26,3,50
2024-07-26,10,10
2024-07-26,10,15
2024-07-26,10,1
2024-07-26,10,5
2024-07-26,1,2
2024-07-26,3,4
2024-07-26,3,1
2024-07-26,3,2
2024-07-26,3,1
2024-07-26,4,1
2024-07-26,3,1
2024-07-26,4,1
2024-07-26,4,1
2024-07-26,3,1
2024-07-26,4,1
2024-07-26,4,1
2024-07-26,5,1
2024-07-26,5,1
2024-07-26,5,1
2024-07-26,3,2
2024-07-26,1,1
2024-07-26,7,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,2,2
2024-07-26,2,2
2024-07-26,2,1
2024-07-26,3,1
2024-07-26,8,1
2024-07-26,5,2
2024-07-26,3,2
2024-07-26,4,2
2024-07-26,5,2
2024-07-26,5,2
2024-07-26,5,1
2024-07-26,4,1
2024-07-26,3,3
2024-07-26,3,5
2024-07-26,3,2
2024-07-26,3,1
2024-07-26,7,1
2024-07-26,3,1
2024-07-26,5,1
2024-07-26,4,1
2024-07-26,4,1
2024-07-26,1,1
2024-07-26,1,1
2024-07-26,7,1
2024-07-26,1,1
2024-07-26,9,2
2024-07-26,9,2
2024-07-26,4,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,2
2024-07-26,10,2
2024-07-26,10,2
2024-07-26,10,2
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,8,1
2024-07-26,1,1
2024-07-26,1,1
2024-07-26,10,2
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,2
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,2,2
2024-07-26,11,1
2024-07-26,1,1
2024-07-26,1,1
2024-07-26,1,1
2024-07-26,1,1
2024-07-26,1,2
2024-07-26,1,1
2024-07-26,1,1
2024-07-26,7,1
2024-07-26,3,2
2024-07-26,3,5
2024-07-26,3,3
2024-07-26,5,5
2024-07-26,3,2
2024-07-26,5,1
2024-07-26,4,2
2024-07-26,5,3
2024-07-26,4,1
2024-07-26,4,1
2024-07-26,4,1
2024-07-26,9,2
2024-07-26,1,2
2024-07-26,1,2
2024-07-26,1,2
2024-07-26,1,6
2024-07-26,1,4
2024-07-26,2,1
2024-07-26,1,1
2024-07-26,10,2
2024-07-26,10,3
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,2
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,2
2024-07-26,10,3
2024-07-26,10,3
2024-07-26,10,2
2024-07-26,10,1
2024-07-26,10,2
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,2,2
2024-07-26,2,2
2024-07-26,10,1
2024-07-26,2,1
2024-07-26,9,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,1
2024-07-26,10,2
2024-07-26,4,1
2024-07-26,3,2
2024-07-26,3,2
2024-07-26,1,1
2024-07-26,7,1
2024-07-26,3,60
2024-07-26,3,20
2024-07-26,3,15
2024-07-26,3,5
2024-07-26,4,1
2024-07-26,1,2
2024-07-26,1,1
2024-07-26,3,1
2024-07-26,3,1
2024-07-26,5,5
2024-07-26,3,3
2024-07-26,1,3
2024-07-26,10,2
2024-07-26,7,1
2024-07-26,9,1
2024-07-26,2,2
2024-07-26,2,1
2024-07-26,5,10
2024-07-26,4,5
2024-07-26,3,2
2024-07-26,3,1
2024-07-26,8,1
2024-07-26,4,1
2024-07-26,4,1
2024-07-26,5,2
2024-07-26,3,1
2024-07-26,5,1
2024-07-26,7,1
2024-07-26,1,2
2024-07-26,1,3
2024-07-26,8,1
2024-07-26,2,1
2024-07-26,9,1
2024-07-26,5,3
2024-07-26,5,2
2024-07-26,3,1
2024-07-26,10,2
2024-07-26,10,2
2024-07-26,10,1
2024-07-26,1,2
2024-07-26,8,1
2024-07-26,3,2
2024-07-26,5,1
2024-07-26,2,1
2024-07-26,7,1
2024-07-26,5,1
2024-07-26,1,1
2024-07-26,1,2
2024-07-26,1,1
2024-07-26,1,1
2024-07-26,1,1
2024-07-26,9,1
2024-07-26,3,1
2024-07-26,3,1
2024-07-26,7,1
2024-07-26,4,1
2024-07-26,9,1
2024-07-26,3,2
2024-07-26,1,2
2024-07-26,1,1
2024-07-26,1,1
2024-07-26,5,1
2024-07-26,5,1
2024-07-27,3,3
2024-07-27,1,1
2024-07-27,1,1
2024-07-27,10,2
2024-07-27,9,1
2024-07-27,1,1
2024-07-27,10,1
2024-07-27,11,1
2024-07-27,9,2
2024-07-27,11,1
2024-07-27,10,1
2024-07-27,3,1
2024-07-27,10,1
2024-07-27,1,1
2024-07-27,3,1
2024-07-27,4,1
2024-07-27,3,1
2024-07-27,4,2
2024-07-27,3,4
2024-07-27,4,1
2024-07-27,11,2
2024-07-27,11,1
2024-07-27,8,1
2024-07-27,1,1
2024-07-27,4,2
2024-07-27,5,3
2024-07-27,3,1
2024-07-27,3,30
2024-07-27,3,20
2024-07-27,3,3
2024-07-27,3,3
2024-07-27,5,1
2024-07-27,3,1
2024-07-27,4,1
2024-07-27,4,1
2024-07-27,1,2
2024-07-27,1,1
2024-07-27,3,1
2024-07-27,7,1
2024-07-27,3,1
2024-07-27,1,1
2024-07-27,9,1
2024-07-27,1,1
2024-07-27,9,1
2024-07-27,1,1
2024-07-27,5,1
2024-07-27,1,1
2024-07-27,3,1
2024-07-27,3,1
2024-07-27,1,1
2024-07-27,8,1
2024-07-27,1,1
2024-07-27,3,1
2024-07-27,3,1
2024-07-27,3,1
2024-07-27,1,1
2024-07-27,1,3
2024-07-27,4,1
2024-07-27,4,1
2024-07-27,3,2
2024-07-27,1,1
2024-07-27,1,1
2024-07-27,5,1
2024-07-27,5,1
2024-07-27,3,1
2024-07-27,9,1
2024-07-27,4,1
2024-07-27,3,3
2024-07-27,4,1
2024-07-27,1,2
2024-07-27,7,1
2024-07-27,1,1
2024-07-27,1,1
2024-07-27,3,1
2024-07-27,1,3
2024-07-27,3,1
2024-07-27,4,1
2024-07-27,10,1
2024-07-27,10,2
2024-07-27,1,1
2024-07-27,5,1
2024-07-27,1,2
2024-07-27,1,1
2024-07-27,3,1
2024-07-27,1,1
2024-07-27,11,1
2024-07-27,1,1
2024-07-27,1,1
2024-07-27,9,1
2024-07-27,3,2
2024-07-27,3,2
2024-07-27,8,1
2024-07-27,8,1
2024-07-27,1,4
2024-07-27,2,2
2024-07-27,2,2
2024-07-27,2,2
2024-07-27,7,1
2024-07-27,1,1
2024-07-27,1,1
2024-07-27,2,2
2024-07-27,3,2
2024-07-27,2,1
2024-07-27,10,2
2024-07-27,10,2
2024-07-27,10,1
2024-07-27,10,1
2024-07-27,10,1
2024-07-27,10,1
2024-07-27,1,1
2024-07-27,11,1
2024-07-27,1,5
2024-07-27,1,1
2024-07-27,1,3
2024-07-27,8,1
2024-07-27,1,2
2024-07-27,1,2
2024-07-27,6,1
2024-07-27,1,2
2024-07-27,1,2
2024-07-27,1,2
2024-07-27,1,2
2024-07-27,1,1
2024-07-27,3,4
2024-07-27,5,6
2024-07-27,4,1
2024-07-27,1,1
2024-07-27,8,1
2024-07-27,11,1
2024-07-27,9,1
2024-07-27,1,1
2024-07-27,7,1
2024-07-27,1,2
2024-07-27,7,1
2024-07-27,11,2
2024-07-27,2,1
2024-07-27,10,1
2024-07-27,9,1
2024-07-27,11,1
2024-07-27,10,1
2024-07-27,1,1
2024-07-27,3,2
2024-07-27,3,2
2024-07-27,2,5
2024-07-27,2,3
2024-07-27,3,1
2024-07-27,3,1
2024-07-27,9,2
2024-07-27,5,10
2024-07-27,2,1
2024-07-27,1,2
2024-07-27,1,2
2024-07-27,10,2
2024-07-27,1,2
2024-07-27,1,2
2024-07-27,4,1
2024-07-27,4,1
2024-07-27,9,1
2024-07-27,1,1
2024-07-27,4,2
2024-07-27,3,1
2024-07-27,7,1
2024-07-27,3,1
2024-07-27,11,5
2024-07-27,10,1
2024-07-27,2,1
2024-07-28,4,3
2024-07-28,9,1
2024-07-28,10,1
2024-07-28,5,2
2024-07-28,1,1
2024-07-28,9,1
2024-07-28,3,1
2024-07-28,9,1
2024-07-28,5,1
2024-07-28,5,1
2024-07-28,3,5
2024-07-28,3,1
2024-07-28,3,1
2024-07-28,1,1
2024-07-28,3,2
2024-07-28,5,3
2024-07-28,1,10
2024-07-28,1,4
2024-07-28,1,4
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,4,3
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,2
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,5,1
2024-07-28,9,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,1,1
2024-07-28,2,2
2024-07-28,11,2
2024-07-28,1,1
2024-07-28,3,1
2024-07-28,7,1
2024-07-28,1,1
2024-07-28,8,1
2024-07-28,1,1
2024-07-28,1,1
2024-07-28,1,1
2024-07-28,3,1
2024-07-28,3,5
2024-07-28,3,3
2024-07-28,3,8
2024-07-28,1,1
2024-07-28,1,4
2024-07-28,1,1
2024-07-28,10,2
2024-07-28,9,1
2024-07-28,5,1
2024-07-28,1,1
2024-07-28,3,2
2024-07-28,3,2
2024-07-28,4,2
2024-07-28,3,2
2024-07-28,3,2
2024-07-28,3,1
2024-07-28,3,1
2024-07-28,5,2
2024-07-28,5,1
2024-07-28,10,2
2024-07-28,10,2
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,1,1
2024-07-28,1,1
2024-07-28,2,1
2024-07-28,2,2
2024-07-28,10,1
2024-07-28,1,1
2024-07-28,3,1
2024-07-28,10,2
2024-07-28,10,1
2024-07-28,9,2
2024-07-28,9,2
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,2
2024-07-28,9,1
2024-07-28,2,1
2024-07-28,2,1
2024-07-28,9,1
2024-07-28,1,1
2024-07-28,3,1
2024-07-28,1,1
2024-07-28,1,1
2024-07-28,1,4
2024-07-28,5,1
2024-07-28,4,1
2024-07-28,4,1
2024-07-28,4,1
2024-07-28,1,1
2024-07-28,5,1
2024-07-28,5,1
2024-07-28,10,1
2024-07-28,2,1
2024-07-28,1,1
2024-07-28,3,1
2024-07-28,3,1
2024-07-28,3,1
2024-07-28,5,1
2024-07-28,5,1
2024-07-28,1,1
2024-07-28,1,1
2024-07-28,1,1
2024-07-28,1,1
2024-07-28,1,3
2024-07-28,2,2
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,5,1
2024-07-28,1,1
2024-07-28,4,1
2024-07-28,10,1
2024-07-28,4,1
2024-07-28,4,1
2024-07-28,4,1
2024-07-28,3,3
2024-07-28,5,5
2024-07-28,1,7
2024-07-28,1,5
2024-07-28,1,3
2024-07-28,1,2
2024-07-28,1,1
2024-07-28,9,2
2024-07-28,1,3
2024-07-28,1,4
2024-07-28,1,2
2024-07-28,9,1
2024-07-28,9,1
2024-07-28,1,2
2024-07-28,9,2
2024-07-28,1,2
2024-07-28,1,2
2024-07-28,1,2
2024-07-28,3,1
2024-07-28,5,1
2024-07-28,3,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,1,2
2024-07-28,1,1
2024-07-28,10,1
2024-07-28,3,1
2024-07-28,3,1
2024-07-28,3,1
2024-07-28,3,1
2024-07-28,3,1
2024-07-28,3,1
2024-07-28,5,2
2024-07-28,1,2
2024-07-28,3,1
2024-07-28,3,1
2024-07-28,3,1
2024-07-28,5,20
2024-07-28,3,10
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,5,2
2024-07-28,1,1
2024-07-28,3,2
2024-07-28,3,2
2024-07-28,3,2
2024-07-28,7,2
2024-07-28,5,2
2024-07-28,5,2
2024-07-28,3,3
2024-07-28,3,2
2024-07-28,3,1
2024-07-28,4,1
2024-07-28,4,1
2024-07-28,4,1
2024-07-28,5,3
2024-07-28,10,1
2024-07-28,4,1
2024-07-28,1,1
2024-07-28,9,1
2024-07-28,2,1
2024-07-28,1,5
2024-07-28,3,1
2024-07-28,3,1
2024-07-28,4,1
2024-07-28,4,1
2024-07-28,5,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,10,1
2024-07-28,2,3
2024-07-28,2,2
2024-07-28,11,1
2024-07-28,11,1
2024-07-28,9,2
2024-07-28,1,2
2024-07-28,1,2
2024-07-28,9,1
2024-07-28,5,1
2024-07-28,1,1
2024-07-28,10,1
2024-07-28,3,1
2024-07-28,1,1
2024-07-28,3,1
2024-07-28,5,3
2024-07-28,10,3
2024-07-28,10,3
2024-07-28,2,1
2024-07-28,2,1
2024-07-28,10,2
2024-07-29,1,1
2024-07-29,5,1
2024-07-29,5,1
2024-07-29,2,1
2024-07-29,11,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,2
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,2
2024-07-29,5,5
2024-07-29,11,1
2024-07-29,11,1
2024-07-29,1,2
2024-07-29,8,1
2024-07-29,1,2
2024-07-29,7,1
2024-07-29,2,1
2024-07-29,5,1
2024-07-29,1,1
2024-07-29,1,1
2024-07-29,1,4
2024-07-29,1,1
2024-07-29,1,1
2024-07-29,4,1
2024-07-29,1,1
2024-07-29,3,1
2024-07-29,5,1
2024-07-29,3,1
2024-07-29,3,2
2024-07-29,5,2
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,1,1
2024-07-29,4,1
2024-07-29,4,2
2024-07-29,1,6
2024-07-29,5,3
2024-07-29,3,2
2024-07-29,3,1
2024-07-29,2,1
2024-07-29,1,1
2024-07-29,3,2
2024-07-29,3,1
2024-07-29,4,1
2024-07-29,4,1
2024-07-29,3,1
2024-07-29,5,1
2024-07-29,1,3
2024-07-29,1,1
2024-07-29,1,1
2024-07-29,9,1
2024-07-29,9,6
2024-07-29,1,6
2024-07-29,3,1
2024-07-29,5,1
2024-07-29,3,2
2024-07-29,3,2
2024-07-29,5,6
2024-07-29,5,1
2024-07-29,4,1
2024-07-29,4,1
2024-07-29,4,3
2024-07-29,4,3
2024-07-29,4,2
2024-07-29,3,2
2024-07-29,5,1
2024-07-29,3,2
2024-07-29,3,2
2024-07-29,3,1
2024-07-29,4,1
2024-07-29,3,2
2024-07-29,3,1
2024-07-29,4,1
2024-07-29,2,3
2024-07-29,2,2
2024-07-29,10,2
2024-07-29,10,1
2024-07-29,10,6
2024-07-29,10,4
2024-07-29,10,1
2024-07-29,1,1
2024-07-29,8,1
2024-07-29,5,3
2024-07-29,1,1
2024-07-29,1,2
2024-07-29,3,1
2024-07-29,3,1
2024-07-29,3,1
2024-07-29,10,2
2024-07-29,10,1
2024-07-29,1,2
2024-07-29,11,1
2024-07-29,11,1
2024-07-29,1,2
2024-07-29,2,1
2024-07-29,9,2
2024-07-29,9,2
2024-07-29,3,4
2024-07-29,3,1
2024-07-29,1,6
2024-07-29,3,2
2024-07-29,11,1
2024-07-29,2,16
2024-07-29,1,1
2024-07-29,1,10
2024-07-29,5,1
2024-07-29,4,1
2024-07-29,7,1
2024-07-29,11,1
2024-07-29,10,2
2024-07-29,10,2
2024-07-29,10,1
2024-07-29,11,1
2024-07-29,2,2
2024-07-29,10,1
2024-07-29,1,1
2024-07-29,8,1
2024-07-29,2,2
2024-07-29,2,2
2024-07-29,9,1
2024-07-29,11,1
2024-07-29,3,1
2024-07-29,8,1
2024-07-29,10,3
2024-07-29,1,2
2024-07-29,5,3
2024-07-29,3,2
2024-07-29,3,2
2024-07-29,3,2
2024-07-29,8,1
2024-07-29,3,1
2024-07-29,7,1
2024-07-29,9,2
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,2,5
2024-07-29,11,1
2024-07-29,10,2
2024-07-29,10,1
2024-07-29,5,2
2024-07-29,5,2
2024-07-29,3,1
2024-07-29,4,1
2024-07-29,3,1
2024-07-29,1,2
2024-07-29,1,1
2024-07-29,1,2
2024-07-29,1,1
2024-07-29,9,2
2024-07-29,9,1
2024-07-29,2,2
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,1,1
2024-07-29,5,2
2024-07-29,2,1
2024-07-29,2,1
2024-07-29,10,1
2024-07-29,9,2
2024-07-29,10,1
2024-07-29,10,2
2024-07-29,5,5
2024-07-29,1,3
2024-07-29,1,3
2024-07-29,5,3
2024-07-29,1,1
2024-07-29,1,1
2024-07-29,1,2
2024-07-29,5,6
2024-07-29,1,5
2024-07-29,3,1
2024-07-29,3,4
2024-07-29,3,3
2024-07-29,8,1
2024-07-29,5,2
2024-07-29,3,2
2024-07-29,1,1
2024-07-29,3,1
2024-07-29,4,1
2024-07-29,4,1
2024-07-29,9,1
2024-07-29,4,1
2024-07-29,3,2
2024-07-29,5,2
2024-07-29,9,2
2024-07-29,1,2
2024-07-29,1,2
2024-07-29,1,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,3,1
2024-07-29,10,1
2024-07-29,4,1
2024-07-29,4,1
2024-07-29,1,1
2024-07-29,3,1
2024-07-29,3,1
2024-07-29,9,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,11,2
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,9,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,2
2024-07-29,10,2
2024-07-29,10,2
2024-07-29,5,5
2024-07-29,3,4
2024-07-29,3,2
2024-07-29,3,2
2024-07-29,4,1
2024-07-29,3,2
2024-07-29,5,2
2024-07-29,4,2
2024-07-29,9,2
2024-07-29,10,2
2024-07-29,1,4
2024-07-29,10,2
2024-07-29,1,2
2024-07-29,5,2
2024-07-29,1,2
2024-07-29,1,1
2024-07-29,3,1
2024-07-29,1,2
2024-07-29,1,2
2024-07-29,1,1
2024-07-29,8,1
2024-07-29,1,1
2024-07-29,10,2
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,2
2024-07-29,3,1
2024-07-29,3,1
2024-07-29,1,1
2024-07-29,5,1
2024-07-29,3,1
2024-07-29,3,1
2024-07-29,1,1
2024-07-29,1,1
2024-07-29,11,1
2024-07-29,11,1
2024-07-29,11,1
2024-07-29,10,1
2024-07-29,4,1
2024-07-29,3,3
2024-07-29,3,1
2024-07-29,3,2
2024-07-29,4,1
2024-07-29,4,1
2024-07-29,4,1
2024-07-29,1,1
2024-07-29,5,1
2024-07-29,9,3
2024-07-29,1,1
2024-07-29,1,3
2024-07-29,3,1
2024-07-29,5,1
2024-07-29,7,1
2024-07-29,1,3
2024-07-29,10,2
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,4,1
2024-07-29,5,2
2024-07-29,5,1
2024-07-29,3,1
2024-07-29,4,1
2024-07-29,3,1
2024-07-29,3,1
2024-07-29,3,1
2024-07-29,1,1
2024-07-29,2,1
2024-07-29,1,2
2024-07-29,4,2
2024-07-29,3,1
2024-07-29,3,1
2024-07-29,3,1
2024-07-29,9,6
2024-07-29,1,1
2024-07-29,3,12
2024-07-29,3,12
2024-07-29,6,1
2024-07-29,1,1
2024-07-29,4,1
2024-07-29,1,1
2024-07-29,4,1
2024-07-29,2,1
2024-07-29,1,1
2024-07-29,9,1
2024-07-29,8,1
2024-07-29,4,1
2024-07-29,9,5
2024-07-29,2,1
2024-07-29,9,1
2024-07-29,10,2
2024-07-29,9,10
2024-07-29,4,1
2024-07-29,4,1
2024-07-29,4,1
2024-07-29,5,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,9,1
2024-07-29,1,3
2024-07-29,1,1
2024-07-29,1,2
2024-07-29,1,2
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,9,1
2024-07-29,11,1
2024-07-29,3,4
2024-07-29,3,1
2024-07-29,3,1
2024-07-29,4,1
2024-07-29,3,1
2024-07-29,9,1
2024-07-29,9,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,11,1
2024-07-29,7,1
2024-07-29,3,2
2024-07-29,1,1
2024-07-29,1,1
2024-07-29,4,1
2024-07-29,4,1
2024-07-29,4,1
2024-07-29,5,3
2024-07-29,1,3
2024-07-29,1,3
2024-07-29,3,3
2024-07-29,3,1
2024-07-29,4,1
2024-07-29,3,1
2024-07-29,1,1
2024-07-29,1,1
2024-07-29,3,2
2024-07-29,1,1
2024-07-29,1,1
2024-07-29,10,3
2024-07-29,5,1
2024-07-29,1,1
2024-07-29,4,1
2024-07-29,4,2
2024-07-29,11,3
2024-07-29,1,1
2024-07-29,7,1
2024-07-29,1,1
2024-07-29,1,3
2024-07-29,1,1
2024-07-29,1,1
2024-07-29,3,5
2024-07-29,3,3
2024-07-29,3,3
2024-07-29,2,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,3,3
2024-07-29,3,2
2024-07-29,3,1
2024-07-29,3,4
2024-07-29,3,1
2024-07-29,3,1
2024-07-29,5,3
2024-07-29,4,1
2024-07-29,5,1
2024-07-29,5,2
2024-07-29,2,1
2024-07-29,2,2
2024-07-29,10,1
2024-07-29,1,1
2024-07-29,1,1
2024-07-29,1,1
2024-07-29,1,1
2024-07-29,9,1
2024-07-29,2,1
2024-07-29,5,1
2024-07-29,3,2
2024-07-29,3,1
2024-07-29,1,1
2024-07-29,1,1
2024-07-29,1,1
2024-07-29,3,1
2024-07-29,3,1
2024-07-29,11,1
2024-07-29,1,4
2024-07-29,1,1
2024-07-29,3,2
2024-07-29,3,2
2024-07-29,3,1
2024-07-29,3,1
2024-07-29,3,1
2024-07-29,3,1
2024-07-29,5,2
2024-07-29,4,1
2024-07-29,1,2
2024-07-29,1,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,1,1
2024-07-29,9,1
2024-07-29,1,1
2024-07-29,3,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,1,1
2024-07-29,5,2
2024-07-29,1,1
2024-07-29,1,2
2024-07-29,8,1
2024-07-29,9,1
2024-07-29,1,1
2024-07-29,8,2
2024-07-29,1,1
2024-07-29,1,1
2024-07-29,9,1
2024-07-29,1,2
2024-07-29,1,1
2024-07-29,4,1
2024-07-29,4,1
2024-07-29,4,1
2024-07-29,8,1
2024-07-29,8,1
2024-07-29,9,1
2024-07-29,5,1
2024-07-29,4,2
2024-07-29,7,1
2024-07-29,4,1
2024-07-29,3,1
2024-07-29,3,2
2024-07-29,3,1
2024-07-29,3,1
2024-07-29,1,1
2024-07-29,1,1
2024-07-29,3,2
2024-07-29,2,1
2024-07-29,2,1
2024-07-29,3,2
2024-07-29,1,1
2024-07-29,8,1
2024-07-29,5,1
2024-07-29,3,4
2024-07-29,4,1
2024-07-29,3,1
2024-07-29,5,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,9,1
2024-07-29,10,1
2024-07-29,5,3
2024-07-29,5,4
2024-07-29,4,2
2024-07-29,4,3
2024-07-29,4,2
2024-07-29,4,1
2024-07-29,1,1
2024-07-29,5,1
2024-07-29,5,1
2024-07-29,1,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,1
2024-07-29,10,2
2024-07-29,10,2
2024-07-29,11,2
2024-07-29,3,1
2024-07-29,1,1
2024-07-29,9,1
2024-07-29,1,2
2024-07-29,4,1
2024-07-29,4,1
2024-07-29,3,1
2024-07-30,3,40
2024-07-30,3,10
2024-07-30,3,6
2024-07-30,3,2
2024-07-30,3,1
2024-07-30,4,2
2024-07-30,3,2
2024-07-30,4,1
2024-07-30,4,4
2024-07-30,4,4
2024-07-30,1,1
2024-07-30,1,4
2024-07-30,1,2
2024-07-30,2,2
2024-07-30,2,1
2024-07-30,2,2
2024-07-30,10,3
2024-07-30,10,3
2024-07-30,10,3
2024-07-30,10,4
2024-07-30,10,3
2024-07-30,10,2
2024-07-30,10,2
2024-07-30,10,4
2024-07-30,10,2
2024-07-30,10,2
2024-07-30,10,4
2024-07-30,10,3
2024-07-30,11,3
2024-07-30,11,3
2024-07-30,11,2
2024-07-30,11,2
2024-07-30,11,6
2024-07-30,10,2
2024-07-30,3,10
2024-07-30,5,1
2024-07-30,1,3
2024-07-30,9,5
2024-07-30,10,2
2024-07-30,10,1
2024-07-30,4,4
2024-07-30,4,4
2024-07-30,4,4
2024-07-30,3,10
2024-07-30,10,2
2024-07-30,10,6
2024-07-30,10,2
2024-07-30,10,2
2024-07-30,10,1
2024-07-30,10,2
2024-07-30,11,1
2024-07-30,4,1
2024-07-30,1,1
2024-07-30,11,1
2024-07-30,11,1
2024-07-30,9,12
2024-07-30,9,4
2024-07-30,9,4
2024-07-30,4,2
2024-07-30,10,1
2024-07-30,4,1
2024-07-30,3,1
2024-07-30,3,1
2024-07-30,10,1
2024-07-30,3,1
2024-07-30,3,1
2024-07-30,5,1
2024-07-30,9,1
2024-07-30,9,2
2024-07-30,1,1
2024-07-30,1,1
2024-07-30,3,20
2024-07-30,5,12
2024-07-30,8,1
2024-07-30,9,1
2024-07-30,3,1
2024-07-30,3,1
2024-07-30,3,1
2024-07-30,10,1
2024-07-30,10,1
2024-07-30,10,1
2024-07-30,10,1
2024-07-30,10,1
2024-07-30,10,1
2024-07-30,10,1
2024-07-30,1,1
2024-07-30,3,1
2024-07-30,4,1
2024-07-30,1,2
2024-07-30,3,2
2024-07-30,3,2
2024-07-30,3,1
2024-07-30,3,2
2024-07-30,3,1
2024-07-30,3,1
2024-07-30,3,1
2024-07-30,1,1
2024-07-30,1,1
2024-07-30,1,1
2024-07-30,3,1
2024-07-30,3,2
2024-07-30,3,1
2024-07-30,3,1
2024-07-30,4,1
2024-07-30,8,4
2024-07-30,8,1
2024-07-30,1,1
2024-07-30,8,1
